Read 4161 reactions and 3193 metabolites
gen: 100	thread: 3	12767.7	0	0	0	0	55027.9	55027.9	-55027.9	6071.05	0	0	0	0	0	0.0024695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14662.2	-14662.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24504.5	0	0	0	-1.72687e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7737.14	0	0	0	0	0	0	0	0	0	0	0	0	-33376	0	0	1303.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11702.7	0	0	-11702.7	0	-196763	324258	0	0	0	0	0	0	0	0	-196763	0	0	0	0	329602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1322.54	0	5796.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19531.7	0	0	0	0	0	0	-5796.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86139.9	0	0	0	0	762822	0	0	0	0	0	0	0	0	-86139.9	0	0	0	0	0	0	0.0024695	0	0	0	-441081	0	0	0	0	0	0	0	0	94353.5	18092.1	94353.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548614	0	0	0	0	0	0	0	92600	0	0	0	0	18092.1	18092.1	0	-187021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33376	820.452	0	-677836	0	0	733149	-19617.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17248.7	0	0	562708	539261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10410.3	0	-9353	0	-2512.26	0	0	0	0	0	0	0	0	21232.8	0	0	0	0	108313	21232.8	0	4156.37	0	0	21232.8	0	-84866.2	0	22936.1	0	0	0	0	0	0	0	0	441081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.17643e+06	-4.17643e+06	0	0	0	0	4172	-4172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24504.5	305.943	305.943	305.943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24504.5	24504.5	24504.5	24504.5	0	68164.8	0	0	0	0	0	0	0	0	0	0	0	4156.37	0	0	0	0	0	0	22.9595	0	762.081	0	569628	0	0	0	0	0	0	0	0	0	3967.61	0	0	569628	0	0	0	0	0	569628	0	0	0	0	0	0	0	0	19493.4	0	24504.5	-24504.5	0	0	0	0	0	0	11702.7	0	0	-5796.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-654130	-49009	0	-859448	0	-147027	0	147027	0	-147027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4172	0	4172	0	0	0	0	0	0	0	305.943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2056.41	0	0	0	0	354.426	35442.6	0	0	77691	0	0	0	65059.5	0	0	0	0	0	2754.33	0	0	2754.33	0	0	0	0	0	0	0	0	0	0	0	0	0	570390	0	0	0	0	0	0	0	0	-3339.24	0	0	0	3674.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6460.03	-547636	0	0	0	0	0	0	0	0	0	0	482.107	0	0	0	0	-335.024	0	0	0	0	0	0	335.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2512.26	0	0	-7277.16	0	0	0	0	335.024	0	0	0	0	0	24504.5	0	0	0	24504.5	0	24504.5	0	0	0	0	482.107	0	0	4156.37	-4156.37	0	0	0	5851.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42163.3	0	0	0	0	0	0	0	42163.3	0	0	0	0	42163.3	0	0	0	0	0	0	0	42163.3	0	0	0	42163.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147027	0	0	0	0	0	24504.5	0	482.107	482.107	0	0	0	0	817.131	0	-817.131	0	0	0	0	0	0	0	0	0	0	0	0	0	24504.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024695	0	0	0	0	0	14662.2	0	0	0	0	0	0	0	11702.7	0	7737.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3967.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55312.6	0	0	0	0	0	0	0	0	0	0	0	0	-17248.7	0	-30621.8	0	-22936.1	0	0	0	0	0	0	4172	0	0	0	0	0	0	0	0	0	0	11623.2	0	0	19493.4	0	0	0	0	654130	4172	0	0	0	0	0	0	0	0	0	0	0	0	-12631.5	0	6460.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-546481	-17475.9	-20760.1	11623.2	-65059.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7277.16	0	0	0	0	0	0	0	0	0	0	0	-10828.4	0	0	0	0	0	0	0	0	-16638.4	0	0	0	0	0	0	0	0	0	0	0	-49378.9	0	0	0	0	0	0	0	0	0	-24886.6	0	0	0	0	0	0	0	-9110.24	0	0	0	0	0	0	0	-30601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13919.7	0	0	0	0	-39856.5	0	0	0	-36597.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-53502.1	0	0	23447.2	0	0	1303.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-29336.9	0	0	0	0	0	0	0	0	-3713.74	0	0	0	0	0	0	-9071.04	0	0	0	0	0	0	0	0	-25976.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24504.5	0	24504.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305.943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47086	47086	47086	47086	0	47086	0	0	0	0	0	0	0	0	0	354324	0	0	0	0	0	4172	0	0	0	4172	0	0	0	0	0	0	0	-24504.5	-24504.5	0	0	0	0	0	0	0	0	0	0	0	0	0	55027.9	0	55027.9	0	55027.9	0	0	49009	0	0	0	0	2305.75	0	0	0	24504.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-102155	0	0	0	0	181224	214600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10092.1	0	-11702.7	0	0	0	0	546458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	875719	18092.1	0	0	0	0	0	0	0	0	0	0	24452.3	24452.3	24452.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55027.9	0	55027.9	0	55027.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75249.3	0	0	0	9878.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	546481	0	0	0	0	0	0	0	0	0	0	0	171807	0	0	0	46812.8	127710	0	0	0	0	11623.2	0	0	-173395	127710	18092.1	0	0	0	20760.1	330167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57828.3	0	0	0	9878.44	0	546458	0	0	0	0	0	0	548614	0	539261	0	0	0	0	0	0	0	0	0	0	49009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11623.2	11623.2	0	0	0	0	0	0	-7277.16	0	0	0	0	0	2305.75	1.33376e+06	-1.33376e+06	0	0	0	0	0	0	177.213	0	0	0	0	-1.08614e+06	-1.65922e+06	0	330167	314378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19531.7	0	0	0	0	0	0	0	0	0	546481	0	0	0	0	0	0	0	0	0	0	2305.75	0	0	0	0	0	10828.4	0	0	0	4172	0	147027	0	127495	-147027	147027	0	0	0	4172	7737.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231612	1.65922e+06	-1.196e+06	0	0	0	0	0	0	463225	0	0	0	0	0	0	0	0	86139.9	0	0	0	0	1.61021e+06	147027	0	0	0	-5796.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16638.4	0	0	-18092.1	9878.44	0	0	0	0	0	0	86139.9	0	0	0	49009	0	0	0	2305.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633664	-633664	0	0	0	0	0	19531.7	0	19531.7	49378.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24504.5	24504.5	539261	0	0	0	0	0	0	0	0	0	0	539261	0	0	24504.5	0	0	0	0	0	0	0	0	0	0	24886.6	0	0	0	0	0	0	0	-633664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19531.7	0	0	0	0	0	0	0	0	0	79069.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92600	0	89845.6	0	9110.24	147027	0	0	0	0	19531.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.9595	22.9595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12772.7	24452.3	0	-15078.5	-154740	179192	95696.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31286.3	0	1.63472e+06	0	0.0024695	0	0	294054	0	0	0	294054	0	0	0	1.63472e+06	0	0	0	0	0	0	0	0	0	116741	0	0	0	0	136330	0	0	0	0	0	0	0	0	0	450059	0	0	0	0	0	0	0	0	570390	0	0	42645.4	-42163.3	0	42498.3	-42163.3	0	42163.3	-42163.3	0	42498.3	-42163.3	0	42645.4	-42163.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817.131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7277.16	0	0	0	0	0	0	0	0	0	0	0	0	354.426	-354.426	0	0	1.00018e+06	915377	23979.3	0	0	0	0	0	0	0	0	0	0	0	0	-196763	0	0	19531.7	0	0	0	4156.37	0	0	0	0	0	0	11702.7	-11702.7	0	11702.7	0	-4156.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30866.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	773564	0	0	0	0	0	0	0	0	0	0	0	0	30866.7	0	0	0	-2985.01	354324	0	102975	0	0	0	0	0	-875719	546458	0	0	-772744	0	739.121	739.121	0	0	0	0	0	0	0	4172	0	0	4547.81	0	13919.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3783.84	39856.5	0	0	0	0	0	-147027	0	0	0	0	0	147027	0	0	0	0	0	0	0	0	0	0	1.487e+06	0	0	0	0	0	0	0	0	16688	0	0	0	0	0	0	-49009	-98018	93417.1	0	0	0	0	4172	2086	0	18092.1	18092.1	18092.1	19617.1	0	18092.1	0	0	0	0	0	0	0	0	0	0	11702.7	0	0	0	0	0	0	0	0	0	36597.9	0	0	0	11702.7	0	0	108388	33851.7	102975	0	33851.7	102975	34334.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11702.7	6460.03	-6460.03	0	7277.16	86139.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772744	0	0	817.131	1.40723e+06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482.107	7612.18	0	0	0	354324	-192133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24504.5	0	0	53502.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24504.5	0	0	0	0	0	0	0	0	0	23447.2	0	0	0	0	0	0	23447.2	0	0	0	0	0	0	0	177.213	0	0	0	0	0	0	0	24504.5	24504.5	0	0	0	0	0	46316.7	-47620.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-33376	0	-163387	0	0	0	0	0	0	0	177162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5851.22	0	0	0	0	48956.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11907.9	0	29336.9	0	0	0	0	0	0	0	0	0	0	0	177162	177162	0	0	0	0	0	0	482.107	0	0	0	0	0	0	0	0	344232	8094.29	0	0	0	0	0	0	0	0	0	0	1303.41	0	3713.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7737.14	0	0	7737.14	0	0	9071.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3339.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4172	4172	0	0	0	0	2305.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25976.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12.7677	-12.7677	-12.7677	-12.7677	-12.7677	0	0	0	0	0	0	0	25976.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17248.7	0	0	0	0	0	0	0	-7737.14	0	0	0	0	0	0	0	0	0	0	-14662.2	0	0	0	0	0	0	0	0	0	0	0	0	30621.8	0	0	30601	0	0	0	0	0	0	0	0	17475.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20760.1	0	49378.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36597.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22936.1	0	0	-6460.03	0	0	0	0	0	0	0	0	9071.04	0	0	0	0	0	-7277.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-19493.4	0	0	0	0	0	0	-1303.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24886.6	0	0	0	65059.5	-654130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55312.6	0	0	53502.1	0	0	0	-11623.2	0	0	0	-4172	0	0	0	0	0	0	0	0	0	546481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4172	0	0	0	0	-11623.2	0	-23447.2	0	0	0	0	3713.74	-0.0024695	0	0	0	0	0	0	0	0	12631.5	39856.5	0	0	0	0	0	0	0	0	0	-11702.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9110.24	0	0	0	13919.7	0	0	0	0	-3967.61	0	0	0	0	29336.9	0	0	0	0	0	0	0	0	0	0	16638.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10828.4	0	0	0	0	
